CaseID,RequestorID,RequestorType,CaseOwner,CaseType,CaseStatus,TierLevel,Priority,DateReceived,SatisfactionScore,DateClosed
HRHD020874,1203032099,1 - Intern,oDoCidPt,Employee Relations,Closed,Tier 1,1 - Low,2023-03-09 00:11:13.946957888,3 - Highly satisfied,2023-03-15 00:11:13.946957888
HRHD020875,1407069061,4 - Management,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,0 - None,2023-03-09 04:02:37.254290176,0 - Unknown,2023-03-11 04:02:37.254290176
HRHD020876,1108028428,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,2 - Medium,2023-03-09 07:54:00.561622464,2 - Satisfied,2023-03-11 07:54:00.561622464
HRHD020877,1001644719,4 - Management,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2023-03-09 11:45:23.868954752,3 - Highly satisfied,2023-03-15 11:45:23.868954752
HRHD020878,1301052449,4 - Management,qabMRJqu,Employee Relations,Escalated,Tier 2,0 - None,2023-03-09 15:36:47.176287040,1 - Unsatisfied,2023-03-11 15:36:47.176287040
HRHD020879,1304055683,2 - Regular,nbRWtYc6,Training & Development,Open,Tier 1,1 - Low,2023-03-09 19:28:10.483619328,0 - Unknown,2023-03-15 19:28:10.483619328
HRHD020880,706006285,2 - Regular,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-09 23:19:33.790951616,2 - Satisfied,2023-03-09 23:19:33.790951616
HRHD020881,1001549006,4 - Management,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-10 03:10:57.098283904,3 - Highly satisfied,2023-03-15 03:10:57.098283904
HRHD020882,1001175250,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,1 - Low,2023-03-10 07:02:20.405616192,0 - Unknown,2023-03-15 07:02:20.405616192
HRHD020883,1110029732,2 - Regular,3vGwUNjj,Training & Development,Escalated,Tier 2,2 - Medium,2023-03-10 10:53:43.712948480,2 - Satisfied,2023-03-14 10:53:43.712948480
HRHD020884,1111030244,2 - Regular,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,0 - None,2023-03-10 14:45:07.020280768,1 - Unsatisfied,2023-03-10 14:45:07.020280768
HRHD020885,1005019209,3 - Non-staff,tSjw2hYY,Recruitment & Selection,Open,Tier 1,0 - None,2023-03-10 18:36:30.327613120,0 - Unknown,2023-03-13 18:36:30.327613120
HRHD020886,1411071212,2 - Regular,Qwsfd5ND,Benefits & Compensation,Open,Tier 1,0 - None,2023-03-10 22:27:53.634945408,0 - Unknown,2023-03-15 22:27:53.634945408
HRHD020887,1306059197,2 - Regular,nbRWtYc6,Training & Development,Closed,Tier 1,2 - Medium,2023-03-11 02:19:16.942277696,1 - Unsatisfied,2023-03-12 02:19:16.942277696
HRHD020888,1308060671,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,2 - Medium,2023-03-11 06:10:40.249609984,2 - Satisfied,2023-03-14 06:10:40.249609984
HRHD020889,1201031310,4 - Management,vuo1zJHG,Attrition & Retention,Open,Tier 1,0 - None,2023-03-11 10:02:03.556942272,0 - Unknown,2023-03-11 10:02:03.556942272
HRHD020890,1304055683,2 - Regular,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,0 - None,2023-03-11 13:53:26.864274560,3 - Highly satisfied,2023-03-16 13:53:26.864274560
HRHD020891,1406068241,2 - Regular,vuo1zJHG,Attrition & Retention,Open,Tier 1,2 - Medium,2023-03-11 17:44:50.171606848,0 - Unknown,2023-03-11 17:44:50.171606848
HRHD020892,1306057978,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,1 - Low,2023-03-11 21:36:13.478939136,0 - Unknown,2023-03-14 21:36:13.478939136
HRHD020893,1206038000,3 - Non-staff,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,0 - None,2023-03-12 01:27:36.786271424,1 - Unsatisfied,2023-03-18 01:27:36.786271424
HRHD020894,1503072857,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,1 - Low,2023-03-12 05:19:00.093603712,3 - Highly satisfied,2023-03-18 05:19:00.093603712
HRHD020895,1107027551,3 - Non-staff,tSjw2hYY,Recruitment & Selection,Open,Tier 1,2 - Medium,2023-03-12 09:10:23.400936000,0 - Unknown,2023-03-18 09:10:23.400936000
HRHD020896,1302053044,2 - Regular,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,3 - High,2023-03-12 13:01:46.708268288,0 - Unknown,2023-03-16 13:01:46.708268288
HRHD020897,1005019209,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,3 - High,2023-03-12 16:53:10.015600640,3 - Highly satisfied,2023-03-13 16:53:10.015600640
HRHD020898,1108028108,2 - Regular,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,2 - Medium,2023-03-12 20:44:33.322932928,3 - Highly satisfied,2023-03-15 20:44:33.322932928
HRHD020899,1504073313,4 - Management,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,3 - High,2023-03-13 00:35:56.630265216,3 - Highly satisfied,2023-03-13 00:35:56.630265216
HRHD020900,1201031274,4 - Management,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,3 - High,2023-03-13 04:27:19.937597504,2 - Satisfied,2023-03-18 04:27:19.937597504
HRHD020901,1001103149,2 - Regular,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,1 - Low,2023-03-13 08:18:43.244929792,1 - Unsatisfied,2023-03-17 08:18:43.244929792
HRHD020902,1504073313,4 - Management,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-13 12:10:06.552262080,3 - Highly satisfied,2023-03-19 12:10:06.552262080
HRHD020903,1111030244,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,3 - High,2023-03-13 16:01:29.859594368,3 - Highly satisfied,2023-03-14 16:01:29.859594368
HRHD020904,711007713,3 - Non-staff,Qwsfd5ND,Benefits & Compensation,Open,Tier 1,0 - None,2023-03-13 19:52:53.166926656,0 - Unknown,2023-03-17 19:52:53.166926656
HRHD020905,1011022818,4 - Management,3vGwUNjj,Training & Development,Escalated,Tier 2,1 - Low,2023-03-13 23:44:16.474258944,2 - Satisfied,2023-03-14 23:44:16.474258944
HRHD020906,1201031438,1 - Intern,nbRWtYc6,Training & Development,Closed,Tier 1,3 - High,2023-03-14 03:35:39.781591232,3 - Highly satisfied,2023-03-18 03:35:39.781591232
HRHD020907,1401064327,2 - Regular,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,3 - High,2023-03-14 07:27:03.088923520,0 - Unknown,2023-03-19 07:27:03.088923520
HRHD020908,1208048229,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,3 - High,2023-03-14 11:18:26.396255808,1 - Unsatisfied,2023-03-16 11:18:26.396255808
HRHD020909,1312063675,4 - Management,nbRWtYc6,Training & Development,Open,Tier 1,3 - High,2023-03-14 15:09:49.703588160,0 - Unknown,2023-03-16 15:09:49.703588160
HRHD020910,1207046956,3 - Non-staff,oDoCidPt,Employee Relations,Open,Tier 1,3 - High,2023-03-14 19:01:13.010920448,0 - Unknown,2023-03-15 19:01:13.010920448
HRHD020911,1209048696,4 - Management,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2023-03-14 22:52:36.318252736,3 - Highly satisfied,2023-03-17 22:52:36.318252736
HRHD020912,1410070998,2 - Regular,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,3 - High,2023-03-15 02:43:59.625585024,0 - Unknown,2023-03-15 02:43:59.625585024
HRHD020913,1001417624,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,1 - Low,2023-03-15 06:35:22.932917312,3 - Highly satisfied,2023-03-18 06:35:22.932917312
HRHD020914,808010278,2 - Regular,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,0 - None,2023-03-15 10:26:46.240249600,0 - Unknown,2023-03-21 10:26:46.240249600
HRHD020915,1001549006,4 - Management,qabMRJqu,Employee Relations,Escalated,Tier 2,3 - High,2023-03-15 14:18:09.547581888,3 - Highly satisfied,2023-03-16 14:18:09.547581888
HRHD020916,1501072093,1 - Intern,oDoCidPt,Employee Relations,Closed,Tier 1,1 - Low,2023-03-15 18:09:32.854914176,2 - Satisfied,2023-03-21 18:09:32.854914176
HRHD020917,1110029732,4 - Management,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,3 - High,2023-03-15 22:00:56.162246464,0 - Unknown,2023-03-17 22:00:56.162246464
HRHD020918,1408069635,2 - Regular,3vGwUNjj,Training & Development,Escalated,Tier 2,0 - None,2023-03-16 01:52:19.469578752,0 - Unknown,2023-03-21 01:52:19.469578752
HRHD020919,1308060671,3 - Non-staff,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,3 - High,2023-03-16 05:43:42.776911040,0 - Unknown,2023-03-22 05:43:42.776911040
HRHD020920,1409070255,1 - Intern,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2023-03-16 09:35:06.084243328,1 - Unsatisfied,2023-03-16 09:35:06.084243328
HRHD020921,1304055986,3 - Non-staff,oDoCidPt,Employee Relations,Closed,Tier 1,1 - Low,2023-03-16 13:26:29.391575680,2 - Satisfied,2023-03-21 13:26:29.391575680
HRHD020922,1011022883,4 - Management,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,2 - Medium,2023-03-16 17:17:52.698907968,3 - Highly satisfied,2023-03-20 17:17:52.698907968
HRHD020923,1307060083,3 - Non-staff,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,3 - High,2023-03-16 21:09:16.006240256,3 - Highly satisfied,2023-03-16 21:09:16.006240256
HRHD020924,1106026474,4 - Management,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,3 - High,2023-03-17 01:00:39.313572544,2 - Satisfied,2023-03-19 01:00:39.313572544
HRHD020925,1402065340,3 - Non-staff,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,2 - Medium,2023-03-17 04:52:02.620904832,0 - Unknown,2023-03-21 04:52:02.620904832
HRHD020926,1012023010,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,0 - None,2023-03-17 08:43:25.928237120,1 - Unsatisfied,2023-03-21 08:43:25.928237120
HRHD020927,906014183,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,0 - None,2023-03-17 12:34:49.235569408,2 - Satisfied,2023-03-20 12:34:49.235569408
HRHD020928,1203032498,1 - Intern,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,0 - None,2023-03-17 16:26:12.542901696,3 - Highly satisfied,2023-03-21 16:26:12.542901696
HRHD020929,1308060959,1 - Intern,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,0 - None,2023-03-17 20:17:35.850233984,0 - Unknown,2023-03-18 20:17:35.850233984
HRHD020930,1103024843,4 - Management,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2023-03-18 00:08:59.157566272,2 - Satisfied,2023-03-24 00:08:59.157566272
HRHD020931,1104025466,3 - Non-staff,tSjw2hYY,Recruitment & Selection,Open,Tier 1,0 - None,2023-03-18 04:00:22.464898560,0 - Unknown,2023-03-19 04:00:22.464898560
HRHD020932,1308060535,3 - Non-staff,vuo1zJHG,Attrition & Retention,Closed,Tier 1,3 - High,2023-03-18 07:51:45.772230848,2 - Satisfied,2023-03-18 07:51:45.772230848
HRHD020933,1212051409,4 - Management,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-18 11:43:09.079563136,0 - Unknown,2023-03-23 11:43:09.079563136
HRHD020934,1402065303,2 - Regular,Qwsfd5ND,Benefits & Compensation,Open,Tier 1,1 - Low,2023-03-18 15:34:32.386895488,0 - Unknown,2023-03-20 15:34:32.386895488
HRHD020935,1202031618,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,2 - Medium,2023-03-18 19:25:55.694227776,3 - Highly satisfied,2023-03-18 19:25:55.694227776
HRHD020936,1106026579,4 - Management,nbRWtYc6,Training & Development,Open,Tier 1,3 - High,2023-03-18 23:17:19.001560064,0 - Unknown,2023-03-24 23:17:19.001560064
HRHD020937,1401064637,1 - Intern,qabMRJqu,Employee Relations,Escalated,Tier 2,2 - Medium,2023-03-19 03:08:42.308892352,3 - Highly satisfied,2023-03-19 03:08:42.308892352
HRHD020938,1411071506,2 - Regular,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,3 - High,2023-03-19 07:00:05.616224640,0 - Unknown,2023-03-21 07:00:05.616224640
HRHD020939,1011022883,1 - Intern,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,1 - Low,2023-03-19 10:51:28.923556928,3 - Highly satisfied,2023-03-25 10:51:28.923556928
HRHD020940,1501072311,2 - Regular,3vGwUNjj,Training & Development,Escalated,Tier 2,1 - Low,2023-03-19 14:42:52.230889216,0 - Unknown,2023-03-25 14:42:52.230889216
HRHD020941,1103024843,1 - Intern,nbRWtYc6,Training & Development,Closed,Tier 1,0 - None,2023-03-19 18:34:15.538221504,1 - Unsatisfied,2023-03-23 18:34:15.538221504
HRHD020942,1408069481,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,0 - None,2023-03-19 22:25:38.845553792,0 - Unknown,2023-03-25 22:25:38.845553792
HRHD020943,1404066622,1 - Intern,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,0 - None,2023-03-20 02:17:02.152886080,3 - Highly satisfied,2023-03-22 02:17:02.152886080
HRHD020944,1102024274,3 - Non-staff,tSjw2hYY,Recruitment & Selection,Open,Tier 1,3 - High,2023-03-20 06:08:25.460218368,0 - Unknown,2023-03-24 06:08:25.460218368
HRHD020945,1102024056,3 - Non-staff,tSjw2hYY,Recruitment & Selection,Open,Tier 1,0 - None,2023-03-20 09:59:48.767550656,0 - Unknown,2023-03-25 09:59:48.767550656
HRHD020946,1404066622,2 - Regular,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,1 - Low,2023-03-20 13:51:12.074883008,1 - Unsatisfied,2023-03-21 13:51:12.074883008
HRHD020947,1408069503,1 - Intern,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,1 - Low,2023-03-20 17:42:35.382215296,1 - Unsatisfied,2023-03-26 17:42:35.382215296
HRHD020948,1006020020,4 - Management,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,3 - High,2023-03-20 21:33:58.689547584,1 - Unsatisfied,2023-03-25 21:33:58.689547584
HRHD020949,1303054580,3 - Non-staff,qabMRJqu,Employee Relations,Escalated,Tier 2,3 - High,2023-03-21 01:25:21.996879872,3 - Highly satisfied,2023-03-22 01:25:21.996879872
HRHD020950,710007401,3 - Non-staff,qabMRJqu,Employee Relations,Escalated,Tier 2,2 - Medium,2023-03-21 05:16:45.304212160,0 - Unknown,2023-03-26 05:16:45.304212160
HRHD020951,1302053339,1 - Intern,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,1 - Low,2023-03-21 09:08:08.611544448,3 - Highly satisfied,2023-03-25 09:08:08.611544448
HRHD020952,1307060199,3 - Non-staff,3vGwUNjj,Training & Development,Escalated,Tier 2,0 - None,2023-03-21 12:59:31.918876736,3 - Highly satisfied,2023-03-22 12:59:31.918876736
HRHD020953,1312063675,1 - Intern,vuo1zJHG,Attrition & Retention,Open,Tier 1,1 - Low,2023-03-21 16:50:55.226209024,0 - Unknown,2023-03-22 16:50:55.226209024
HRHD020954,1009919940,1 - Intern,qabMRJqu,Employee Relations,Escalated,Tier 2,1 - Low,2023-03-21 20:42:18.533541312,1 - Unsatisfied,2023-03-23 20:42:18.533541312
HRHD020955,1406067957,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,2 - Medium,2023-03-22 00:33:41.840873600,3 - Highly satisfied,2023-03-24 00:33:41.840873600
HRHD020956,1407068885,4 - Management,qabMRJqu,Employee Relations,Escalated,Tier 2,3 - High,2023-03-22 04:25:05.148205888,3 - Highly satisfied,2023-03-24 04:25:05.148205888
HRHD020957,1504073368,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,1 - Low,2023-03-22 08:16:28.455538176,2 - Satisfied,2023-03-28 08:16:28.455538176
HRHD020958,1105026041,2 - Regular,oDoCidPt,Employee Relations,Open,Tier 1,3 - High,2023-03-22 12:07:51.762870528,0 - Unknown,2023-03-23 12:07:51.762870528
HRHD020959,1405067298,4 - Management,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-22 15:59:15.070202816,0 - Unknown,2023-03-28 15:59:15.070202816
HRHD020960,1203032263,2 - Regular,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,3 - High,2023-03-22 19:50:38.377535104,2 - Satisfied,2023-03-28 19:50:38.377535104
HRHD020961,1006020020,2 - Regular,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-22 23:42:01.684867392,1 - Unsatisfied,2023-03-25 23:42:01.684867392
HRHD020962,1308060959,2 - Regular,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,3 - High,2023-03-23 03:33:24.992199680,3 - Highly satisfied,2023-03-28 03:33:24.992199680
HRHD020963,1301052347,1 - Intern,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,1 - Low,2023-03-23 07:24:48.299531968,2 - Satisfied,2023-03-26 07:24:48.299531968
HRHD020964,1402065085,2 - Regular,vuo1zJHG,Attrition & Retention,Open,Tier 1,1 - Low,2023-03-23 11:16:11.606864256,0 - Unknown,2023-03-29 11:16:11.606864256
HRHD020965,1403066125,1 - Intern,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,1 - Low,2023-03-23 15:07:34.914196544,3 - Highly satisfied,2023-03-26 15:07:34.914196544
HRHD020966,1312063714,1 - Intern,oDoCidPt,Employee Relations,Closed,Tier 1,0 - None,2023-03-23 18:58:58.221528832,1 - Unsatisfied,2023-03-23 18:58:58.221528832
HRHD020967,807010161,2 - Regular,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,2 - Medium,2023-03-23 22:50:21.528861120,1 - Unsatisfied,2023-03-25 22:50:21.528861120
HRHD020968,1103024924,1 - Intern,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2023-03-24 02:41:44.836193408,3 - Highly satisfied,2023-03-27 02:41:44.836193408
HRHD020969,1411071312,4 - Management,3vGwUNjj,Training & Development,Escalated,Tier 2,2 - Medium,2023-03-24 06:33:08.143525696,0 - Unknown,2023-03-29 06:33:08.143525696
HRHD020970,1401064562,2 - Regular,Qwsfd5ND,Benefits & Compensation,Closed,Tier 1,1 - Low,2023-03-24 10:24:31.450858048,3 - Highly satisfied,2023-03-28 10:24:31.450858048
HRHD020971,1101023577,2 - Regular,nbRWtYc6,Training & Development,Open,Tier 1,3 - High,2023-03-24 14:15:54.758190336,0 - Unknown,2023-03-30 14:15:54.758190336
HRHD020972,1008020960,3 - Non-staff,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-24 18:07:18.065522624,2 - Satisfied,2023-03-24 18:07:18.065522624
HRHD020973,1312063714,2 - Regular,oDoCidPt,Employee Relations,Open,Tier 1,2 - Medium,2023-03-24 21:58:41.372854912,0 - Unknown,2023-03-24 21:58:41.372854912
HRHD020974,1501071909,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,2 - Medium,2023-03-25 01:50:04.680187200,0 - Unknown,2023-03-30 01:50:04.680187200
HRHD020975,1111030503,2 - Regular,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2023-03-25 05:41:27.987519488,3 - Highly satisfied,2023-03-29 05:41:27.987519488
HRHD020976,1406068403,2 - Regular,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,0 - None,2023-03-25 09:32:51.294851776,0 - Unknown,2023-03-29 09:32:51.294851776
HRHD020977,1192991000,2 - Regular,qabMRJqu,Employee Relations,Escalated,Tier 2,3 - High,2023-03-25 13:24:14.602184064,2 - Satisfied,2023-03-26 13:24:14.602184064
HRHD020978,1212051409,2 - Regular,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,0 - None,2023-03-25 17:15:37.909516352,1 - Unsatisfied,2023-03-28 17:15:37.909516352
HRHD020979,1012023295,2 - Regular,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,1 - Low,2023-03-25 21:07:01.216848640,1 - Unsatisfied,2023-03-29 21:07:01.216848640
HRHD020980,1401064327,2 - Regular,3vGwUNjj,Training & Development,Escalated,Tier 2,3 - High,2023-03-26 00:58:24.524180928,0 - Unknown,2023-04-01 00:58:24.524180928
HRHD020981,1411071406,3 - Non-staff,qabMRJqu,Employee Relations,Escalated,Tier 2,3 - High,2023-03-26 04:49:47.831513216,3 - Highly satisfied,2023-03-26 04:49:47.831513216
HRHD020982,1005019209,3 - Non-staff,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,3 - High,2023-03-26 08:41:11.138845568,0 - Unknown,2023-03-28 08:41:11.138845568
HRHD020983,1006020066,4 - Management,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2023-03-26 12:32:34.446177856,3 - Highly satisfied,2023-03-28 12:32:34.446177856
HRHD020984,1303054625,4 - Management,tSjw2hYY,Recruitment & Selection,Closed,Tier 1,0 - None,2023-03-26 16:23:57.753510144,3 - Highly satisfied,2023-03-26 16:23:57.753510144
HRHD020985,1103024859,3 - Non-staff,oDoCidPt,Employee Relations,Closed,Tier 1,3 - High,2023-03-26 20:15:21.060842432,3 - Highly satisfied,2023-03-30 20:15:21.060842432
HRHD020986,1302053362,1 - Intern,tSjw2hYY,Recruitment & Selection,Open,Tier 1,2 - Medium,2023-03-27 00:06:44.368174720,0 - Unknown,2023-03-30 00:06:44.368174720
HRHD020987,1306057978,1 - Intern,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,3 - High,2023-03-27 03:58:07.675507008,2 - Satisfied,2023-04-01 03:58:07.675507008
HRHD020988,1202031821,3 - Non-staff,nbRWtYc6,Training & Development,Closed,Tier 1,0 - None,2023-03-27 07:49:30.982839296,2 - Satisfied,2023-04-01 07:49:30.982839296
HRHD020989,1209049259,2 - Regular,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,1 - Low,2023-03-27 11:40:54.290171584,3 - Highly satisfied,2023-03-27 11:40:54.290171584
HRHD020990,1408069409,3 - Non-staff,nbRWtYc6,Training & Development,Open,Tier 1,3 - High,2023-03-27 15:32:17.597503872,0 - Unknown,2023-03-30 15:32:17.597503872
HRHD020991,1001956578,2 - Regular,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,3 - High,2023-03-27 19:23:40.904836160,0 - Unknown,2023-03-31 19:23:40.904836160
HRHD020992,1504073313,2 - Regular,oDoCidPt,Employee Relations,Open,Tier 1,2 - Medium,2023-03-27 23:15:04.212168448,0 - Unknown,2023-03-29 23:15:04.212168448
HRHD020993,1001944783,3 - Non-staff,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,1 - Low,2023-03-28 03:06:27.519500736,3 - Highly satisfied,2023-03-30 03:06:27.519500736
HRHD020994,1011022863,2 - Regular,m5kYwx5P,Benefits & Compensation,Escalated,Tier 2,3 - High,2023-03-28 06:57:50.826833088,1 - Unsatisfied,2023-04-02 06:57:50.826833088
HRHD020995,1107027392,3 - Non-staff,QFu2Ydv1,Attrition & Retention,Escalated,Tier 2,3 - High,2023-03-28 10:49:14.134165376,0 - Unknown,2023-03-28 10:49:14.134165376
HRHD020996,1012023185,1 - Intern,nbRWtYc6,Training & Development,Closed,Tier 1,2 - Medium,2023-03-28 14:40:37.441497664,2 - Satisfied,2023-03-29 14:40:37.441497664
HRHD020997,1405067188,3 - Non-staff,nbRWtYc6,Training & Development,Open,Tier 1,3 - High,2023-03-28 18:32:00.748829952,0 - Unknown,2023-03-29 18:32:00.748829952
HRHD020998,1501072192,4 - Management,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,3 - High,2023-03-28 22:23:24.056162240,3 - Highly satisfied,2023-03-28 22:23:24.056162240
HRHD020999,1201031274,2 - Regular,vuo1zJHG,Attrition & Retention,Closed,Tier 1,0 - None,2023-03-29 02:14:47.363494528,1 - Unsatisfied,2023-03-29 02:14:47.363494528
HRHD021000,1406067957,1 - Intern,vuo1zJHG,Attrition & Retention,Closed,Tier 1,1 - Low,2023-03-29 06:06:10.670826816,1 - Unsatisfied,2023-03-31 06:06:10.670826816
HRHD021001,1303054625,1 - Intern,XLbl6V9K,Recruitment & Selection,Escalated,Tier 2,1 - Low,2023-03-29 09:57:33.978159104,0 - Unknown,2023-04-04 09:57:33.978159104
